,user_id,item_id,rating
43815,14740,10411,5.0
43816,265,4652,5.0
43817,10808,4061,5.0
43818,10305,7936,5.0
43819,530,2646,1.0
43820,2121,5799,5.0
43821,8714,1923,1.0
43822,1712,1099,5.0
43823,13491,624,2.0
43824,5438,5028,5.0
43825,10808,4061,5.0
43826,12434,10744,1.0
43827,13713,10516,5.0
43828,10414,35,5.0
43829,16536,5782,3.0
43830,8467,5583,1.0
43831,11835,365,4.0
43832,530,8091,5.0
43833,10211,3720,5.0
43834,4384,1959,5.0
43835,530,8705,1.0
43836,5438,8432,5.0
43837,4218,2476,1.0
43838,9394,6826,1.0
43839,591,1792,1.0
43840,2989,1950,4.0
43841,1793,4195,5.0
43842,5522,9788,5.0
43843,6464,9402,2.0
43844,13026,9743,4.0
43845,13026,9743,4.0
43846,9430,4059,5.0
43847,530,8705,1.0
43848,4963,5872,5.0
43849,6635,529,5.0
43850,2680,4400,5.0
43851,5259,8955,5.0
43852,530,6570,5.0
43853,13389,3956,4.0
43854,5890,7363,5.0
43855,13389,3956,4.0
43856,13781,9769,5.0
43857,3664,5907,5.0
43858,530,5907,5.0
43859,7393,8263,5.0
43860,7272,8816,5.0
43861,15125,9769,5.0
43862,10761,4782,5.0
43863,8019,4901,5.0
43864,530,8136,1.0
43865,11223,10992,5.0
43866,3901,732,2.0
43867,8019,4901,5.0
43868,1019,7956,4.0
43869,7059,2878,1.0
43870,3664,5907,5.0
43871,8019,4915,5.0
43872,530,4481,5.0
43873,5751,8090,5.0
43874,2505,5158,5.0
43875,1070,5906,4.0
43876,2918,10708,5.0
43877,2562,1959,5.0
43878,14164,2748,5.0
43879,10761,5165,5.0
43880,9842,5165,5.0
43881,16121,5165,3.0
43882,2174,1298,1.0
43883,3843,484,3.0
43884,2935,8201,5.0
43885,7807,7822,5.0
43886,4002,5165,5.0
43887,3901,10540,2.0
43888,12299,5165,5.0
43889,1027,2597,5.0
43890,13476,1894,4.0
43891,11979,3417,5.0
43892,11979,383,5.0
43893,9670,9460,5.0
43894,715,9048,1.0
43895,3468,10206,5.0
43896,11282,10540,4.0
43897,6030,6256,4.0
43898,13476,1894,4.0
43899,3371,8472,5.0
43900,10052,1659,5.0
43901,9673,2246,5.0
43902,6004,6524,3.0
43903,2918,10708,5.0
43904,7060,4183,5.0
43905,12299,4784,5.0
43906,773,10652,5.0
43907,8166,6604,2.0
43908,8166,6604,2.0
43909,7604,8077,4.0
43910,15437,6474,5.0
43911,10384,2004,5.0
43912,530,6829,3.0
43913,4914,9064,4.0
43914,3901,10180,4.0
43915,1019,8848,4.0
43916,16121,4784,3.0
43917,11098,10934,5.0
43918,6355,4480,5.0
43919,10966,7930,5.0
43920,15059,3291,3.0
43921,7093,4463,5.0
43922,9673,2246,5.0
43923,14061,7417,5.0
43924,530,3613,3.0
43925,12902,5545,1.0
43926,530,3590,5.0
43927,4776,2857,5.0
43928,9721,8193,1.0
43929,10761,4784,5.0
43930,10962,8816,5.0
43931,14118,7803,5.0
43932,5751,7608,5.0
43933,4353,8199,5.0
43934,6030,6256,4.0
43935,13476,6090,4.0
43936,13476,8208,3.0
43937,8019,4846,5.0
43938,150,4704,5.0
43939,13476,8208,3.0
43940,14402,2888,3.0
43941,15125,9276,5.0
43942,7272,8816,5.0
43943,3657,10881,3.0
43944,8241,732,3.0
43945,8003,7803,5.0
43946,2824,7803,1.0
43947,5751,7608,5.0
43948,9721,8195,1.0
43949,2202,8220,5.0
43950,530,8220,5.0
43951,15437,6474,5.0
43952,10552,2691,3.0
43953,16975,4183,3.0
43954,7871,4436,5.0
43955,6692,2691,5.0
43956,15637,1392,5.0
43957,10246,4376,3.0
43958,6727,9349,4.0
43959,11819,4126,3.0
43960,10659,1590,5.0
43961,3794,7499,5.0
43962,1019,10034,5.0
43963,4353,8199,5.0
43964,6737,4561,4.0
43965,10962,8816,5.0
43966,6004,6524,3.0
43967,16975,7479,3.0
43968,4049,2691,5.0
43969,354,2795,5.0
43970,6605,2752,5.0
43971,10985,7441,2.0
43972,2965,10997,5.0
43973,530,9992,1.0
43974,15632,3079,5.0
43975,3794,3541,5.0
43976,10384,8074,5.0
43977,12263,2060,3.0
43978,9071,9941,5.0
43979,6489,5700,4.0
43980,3303,3401,2.0
43981,10384,8074,5.0
43982,3901,10357,4.0
43983,5010,6992,5.0
43984,10269,2022,5.0
43985,12339,2915,5.0
43986,354,2915,5.0
43987,354,2915,5.0
43988,1712,3325,5.0
43989,12339,2915,5.0
43990,2505,3331,5.0
43991,6489,5700,4.0
43992,16085,9818,5.0
43993,2505,3331,5.0
43994,16085,9818,5.0
43995,530,1767,4.0
43996,550,5604,1.0
43997,7988,2060,3.0
43998,6886,4991,5.0
43999,7546,7982,5.0
44000,8181,1734,5.0
44001,11819,4141,4.0
44002,3794,7499,5.0
44003,15637,7365,5.0
44004,4644,8533,1.0
44005,530,5198,5.0
44006,9666,4410,5.0
44007,2918,4881,5.0
44008,14164,2748,5.0
44009,14402,2905,3.0
44010,530,7495,5.0
44011,14402,2905,3.0
44012,4386,2948,1.0
44013,8330,5874,5.0
44014,530,9617,5.0
44015,3371,6090,5.0
44016,16223,5525,5.0
44017,1116,6060,5.0
44018,8241,2752,5.0
44019,13476,8712,3.0
44020,5751,7372,5.0
44021,12299,2509,5.0
44022,6415,4061,5.0
44023,6415,10602,5.0
44024,6886,5113,3.0
44025,13781,1194,4.0
44026,8019,4914,5.0
44027,3935,987,4.0
44028,6231,4288,5.0
44029,10521,10929,5.0
44030,16504,2656,5.0
44031,6415,1502,5.0
44032,3664,4882,5.0
44033,5010,6985,5.0
44034,1019,7956,4.0
44035,693,4292,5.0
44036,16975,2520,5.0
44037,3371,254,5.0
44038,530,5907,5.0
44039,3193,9951,5.0
44040,8166,1286,1.0
44041,3371,8472,5.0
44042,3664,4882,5.0
44043,530,5992,1.0
44044,54,6139,5.0
44045,6415,1502,5.0
44046,6737,7851,4.0
44047,15648,7611,1.0
44048,599,1682,4.0
44049,11041,10896,5.0
44050,17006,737,5.0
44051,11041,2901,5.0
44052,6432,7467,5.0
44053,530,2515,5.0
44054,2624,5524,4.0
44055,2930,6127,3.0
44056,3901,10180,4.0
44057,15637,3552,5.0
44058,11086,847,3.0
44059,12977,9930,3.0
44060,77,4279,1.0
44061,14118,7802,5.0
44062,530,9780,4.0
44063,11041,2901,5.0
44064,15712,8045,5.0
44065,3742,10038,5.0
44066,10519,598,5.0
44067,10384,1996,4.0
44068,7272,8778,5.0
44069,8377,5353,5.0
44070,530,4454,5.0
44071,530,1071,4.0
44072,2918,5910,5.0
44073,6411,7080,5.0
44074,5751,8090,5.0
44075,6692,10929,5.0
44076,530,10829,5.0
44077,15646,3552,5.0
44078,14586,9307,5.0
44079,3901,732,2.0
44080,10384,1999,4.0
44081,13904,8574,4.0
44082,16082,4136,5.0
44083,3901,732,2.0
44084,13904,8574,4.0
44085,6605,10246,5.0
44086,10646,5264,3.0
44087,15125,14,5.0
44088,2202,7812,5.0
44089,14202,7518,1.0
44090,7621,10946,5.0
44091,530,8857,5.0
44092,7546,7982,5.0
44093,6030,6255,4.0
44094,3901,8057,3.0
44095,8377,9909,5.0
44096,6605,2986,5.0
44097,6886,5113,3.0
44098,8181,2640,5.0
44099,7807,3123,5.0
44100,9077,7905,5.0
44101,16599,4758,5.0
44102,5169,4617,2.0
44103,150,4715,5.0
44104,530,204,5.0
44105,6384,3166,5.0
44106,6384,3166,5.0
44107,8263,8296,5.0
44108,6030,4199,5.0
44109,11539,10994,1.0
44110,6868,7665,5.0
44111,150,6450,5.0
44112,530,5369,5.0
44113,14106,7665,5.0
44114,4189,7665,5.0
44115,15723,8788,4.0
44116,5220,1512,5.0
44117,11086,913,3.0
44118,530,4401,5.0
44119,11041,6463,5.0
44120,530,10205,5.0
44121,6384,5712,5.0
44122,6384,5712,5.0
44123,530,10205,5.0
44124,1019,7955,4.0
44125,15637,483,5.0
44126,14567,4925,1.0
44127,11041,6463,5.0
44128,354,2768,5.0
44129,530,10914,5.0
44130,6030,4199,5.0
44131,5021,2821,5.0
44132,14402,7901,3.0
44133,6605,7381,5.0
44134,2202,7811,5.0
44135,530,10124,5.0
44136,5021,2821,5.0
44137,2307,6194,4.0
44138,7400,9765,5.0
44139,6278,9727,5.0
44140,8003,7807,5.0
44141,12263,5519,5.0
44142,6384,7120,5.0
44143,2816,2753,2.0
44144,178,8558,4.0
44145,530,2979,5.0
44146,2824,7807,1.0
44147,3318,6606,5.0
44148,530,4646,5.0
44149,12263,5519,5.0
44150,5169,4646,4.0
44151,14118,7807,5.0
44152,10442,9238,1.0
44153,8019,10612,5.0
44154,7828,3532,3.0
44155,13476,1072,3.0
44156,233,3872,5.0
44157,530,8396,3.0
44158,9022,9138,5.0
44159,2025,5920,4.0
44160,5220,1512,5.0
44161,5644,3094,5.0
44162,2271,3232,5.0
44163,15437,6517,5.0
44164,15632,10365,3.0
44165,9084,1110,5.0
44166,2918,7479,3.0
44167,5383,9737,5.0
44168,6278,9727,5.0
44169,15437,6517,5.0
44170,2824,7804,1.0
44171,13476,9413,4.0
44172,3901,2559,4.0
44173,697,1869,5.0
44174,11964,7479,5.0
44175,14321,10159,5.0
44176,11964,7479,5.0
44177,2918,7479,3.0
44178,530,3604,5.0
44179,9222,6908,5.0
44180,2918,7479,3.0
44181,4093,5589,5.0
44182,13702,37,5.0
44183,14507,3672,5.0
44184,530,3271,5.0
44185,11964,7479,5.0
44186,4093,5589,5.0
44187,15470,7373,5.0
44188,6384,7120,5.0
44189,2562,1942,5.0
44190,2155,2986,5.0
44191,16599,437,5.0
44192,11950,4023,5.0
44193,530,1037,5.0
44194,16975,7479,3.0
44195,16975,7479,3.0
44196,1839,10004,3.0
44197,1144,1271,5.0
44198,354,3954,5.0
44199,6384,3181,5.0
44200,354,3954,5.0
44201,7400,9765,5.0
44202,10638,6570,4.0
44203,530,1055,4.0
44204,7468,6049,4.0
44205,7724,2662,4.0
44206,5010,6974,5.0
44207,6384,3172,5.0
44208,6004,7669,4.0
44209,16559,5583,5.0
44210,697,1869,5.0
44211,876,3668,5.0
44212,11086,913,3.0
44213,2918,1375,5.0
44214,8336,2661,5.0
44215,13476,1523,3.0
44216,11819,4139,4.0
44217,7604,8077,4.0
44218,530,11014,5.0
44219,8019,4858,5.0
44220,6004,979,5.0
44221,16975,7479,3.0
44222,2038,8435,5.0
44223,530,8246,3.0
44224,8377,5354,5.0
44225,530,5865,1.0
44226,1839,2348,5.0
44227,715,9048,1.0
44228,653,9061,1.0
44229,530,6747,5.0
44230,2202,5614,5.0
44231,9842,4790,5.0
44232,6384,3190,5.0
44233,5149,4409,5.0
44234,8019,4871,5.0
44235,15637,5624,5.0
44236,5075,9717,5.0
44237,14389,321,5.0
44238,530,3601,2.0
44239,559,8494,5.0
44240,6384,3190,5.0
44241,14389,321,5.0
44242,743,8050,5.0
44243,9666,1775,5.0
44244,16500,1775,4.0
44245,5644,10708,5.0
44246,8019,5911,5.0
44247,15437,9426,5.0
44248,8019,5911,5.0
44249,530,5621,5.0
44250,11834,5911,4.0
44251,10515,8039,1.0
44252,15125,5235,2.0
44253,7005,6396,5.0
44254,530,9505,5.0
44255,11834,5911,4.0
44256,3517,4081,2.0
44257,10974,4959,1.0
44258,530,9505,5.0
44259,4149,8585,5.0
44260,9084,4426,5.0
44261,14202,5911,5.0
44262,16223,5099,4.0
44263,11041,2910,5.0
44264,9865,4251,5.0
44265,10384,8074,5.0
44266,16504,3496,5.0
44267,10384,8074,5.0
44268,10966,4128,5.0
44269,16082,4128,5.0
44270,11041,2910,5.0
44271,6384,3170,5.0
44272,6384,3170,5.0
44273,14202,5911,5.0
44274,13781,8913,5.0
44275,9515,6906,5.0
44276,530,4651,5.0
44277,14654,4651,5.0
44278,6611,9313,5.0
44279,7461,8049,5.0
44280,16223,5099,4.0
44281,14586,9306,5.0
44282,2930,2453,5.0
44283,11223,10994,5.0
44284,8241,732,3.0
44285,3318,6606,5.0
44286,1070,10225,4.0
44287,9090,2453,4.0
44288,3318,6606,5.0
44289,10384,2453,5.0
44290,5010,814,5.0
44291,8166,8993,4.0
44292,5852,446,5.0
44293,11861,9866,5.0
44294,10593,6463,5.0
44295,6384,3177,5.0
44296,16599,5971,5.0
44297,11282,5876,5.0
44298,2930,2453,4.0
44299,6384,3177,5.0
44300,6342,485,5.0
44301,5010,6992,5.0
44302,4507,3774,3.0
44303,1070,4435,3.0
44304,1116,5369,5.0
44305,13386,10356,5.0
44306,5010,814,5.0
44307,15723,8788,4.0
44308,5010,814,5.0
44309,15437,9426,5.0
44310,14402,6966,5.0
44311,14106,8993,5.0
44312,11223,7653,4.0
44313,3901,9217,4.0
44314,13386,10356,5.0
44315,5010,814,5.0
44316,4002,4790,5.0
44317,9673,695,2.0
44318,12263,2146,5.0
44319,13702,7487,5.0
44320,10207,9295,5.0
44321,6004,4415,5.0
44322,13476,3191,4.0
44323,13856,8806,5.0
44324,3005,4409,5.0
44325,5040,5713,5.0
44326,12263,2146,5.0
44327,2386,5431,5.0
44328,530,4634,5.0
44329,6196,5709,5.0
44330,6196,5709,5.0
44331,4577,6584,5.0
44332,7807,6518,5.0
44333,530,10830,5.0
44334,10593,6463,5.0
44335,11979,1740,5.0
44336,8241,732,3.0
44337,13476,9415,4.0
44338,530,1063,5.0
44339,15321,6225,5.0
44340,8612,1136,5.0
44341,7700,7279,5.0
44342,1019,7955,4.0
44343,1824,4649,5.0
44344,11861,9866,5.0
44345,6231,4291,5.0
44346,3013,2375,2.0
44347,6738,10019,5.0
44348,9998,2397,5.0
44349,7724,2664,4.0
44350,9666,2725,1.0
44351,16611,5912,5.0
44352,4002,4789,5.0
44353,9842,4789,5.0
44354,5021,5912,4.0
44355,10761,4789,5.0
44356,530,5912,5.0
44357,12299,4789,5.0
44358,16121,4789,3.0
44359,530,7583,5.0
44360,2202,3656,5.0
44361,530,5921,4.0
44362,14507,4306,5.0
44363,10483,9606,5.0
44364,6342,2786,5.0
44365,5483,1241,2.0
44366,3901,7565,4.0
44367,6004,1275,5.0
44368,533,8125,5.0
44369,8377,9674,5.0
44370,4612,3700,5.0
44371,1116,9901,5.0
44372,8017,5300,3.0
44373,8570,1055,5.0
44374,7724,2664,4.0
44375,2202,7799,5.0
44376,2562,4071,5.0
44377,2505,8506,3.0
44378,8019,4901,5.0
44379,2202,8219,5.0
44380,8019,4901,5.0
44381,6384,253,5.0
44382,530,7565,1.0
44383,6692,1483,5.0
44384,186,3799,5.0
44385,10384,8066,5.0
44386,14455,8895,3.0
44387,10384,8078,5.0
44388,6258,5912,5.0
44389,3901,7508,2.0
44390,8170,4227,5.0
44391,4914,9063,4.0
44392,9022,3620,5.0
44393,3303,2253,4.0
44394,10962,8800,5.0
44395,2025,6811,5.0
44396,530,8858,5.0
44397,3303,2253,4.0
44398,2930,1314,3.0
44399,8336,2671,5.0
44400,8019,4936,5.0
44401,51,9919,4.0
44402,14534,6941,1.0
44403,3087,9606,1.0
44404,15125,4212,5.0
44405,6342,2787,1.0
44406,10521,2634,5.0
44407,530,10281,1.0
44408,3901,10170,2.0
44409,14663,2322,5.0
44410,530,4074,2.0
44411,10207,10334,4.0
44412,13962,3743,5.0
44413,11834,4162,4.0
44414,11679,8537,5.0
44415,8381,1279,4.0
44416,11356,9906,5.0
44417,11356,9906,5.0
44418,4838,9449,5.0
44419,4776,10152,4.0
44420,11098,6115,4.0
44421,530,8720,1.0
44422,11679,8537,5.0
44423,2202,4653,5.0
44424,12054,8710,5.0
44425,10384,8064,5.0
44426,10966,7930,5.0
44427,11173,15,5.0
44428,16363,404,5.0
44429,7807,4929,5.0
44430,530,5701,5.0
44431,14534,8944,1.0
44432,6094,8926,5.0
44433,12054,8710,5.0
44434,2202,2989,5.0
44435,7546,7982,5.0
44436,9998,2406,5.0
44437,530,8720,1.0
44438,7093,1190,5.0
44439,13476,9448,3.0
44440,3303,3661,4.0
44441,530,9251,5.0
44442,530,9251,5.0
44443,530,1063,5.0
44444,530,3179,5.0
44445,530,2322,5.0
44446,10552,2689,4.0
44447,2918,6925,5.0
44448,13476,8212,5.0
44449,2562,9442,4.0
44450,4049,5881,5.0
44451,3990,5337,2.0
44452,8019,4901,5.0
44453,3901,477,4.0
44454,530,4344,4.0
44455,530,5588,5.0
44456,6411,7079,5.0
44457,530,1063,5.0
44458,8019,4846,5.0
44459,2965,10991,5.0
44460,8019,4901,5.0
44461,6004,1292,5.0
44462,13384,2102,5.0
44463,10521,2634,5.0
44464,2202,10513,5.0
44465,8003,10513,5.0
44466,5852,448,5.0
44467,8024,7369,4.0
44468,8024,7369,4.0
44469,6258,3026,1.0
44470,12537,8978,5.0
44471,10515,8103,5.0
44472,15125,6028,5.0
44473,12916,6028,5.0
44474,6302,10530,2.0
44475,4189,9934,4.0
44476,2038,9318,5.0
44477,7677,471,5.0
44478,14106,1808,5.0
44479,970,10907,2.0
44480,8336,1593,5.0
44481,5852,458,5.0
44482,15637,7545,5.0
44483,14654,3010,5.0
44484,2202,6580,4.0
44485,2202,74,5.0
44486,16690,74,5.0
44487,5751,1820,5.0
44488,1116,6060,5.0
44489,9071,9003,2.0
44490,530,702,5.0
44491,5169,4839,3.0
44492,12537,8978,5.0
44493,530,4064,5.0
44494,2824,7810,1.0
44495,10384,10760,4.0
44496,6342,3950,5.0
44497,9673,695,2.0
44498,530,419,5.0
44499,530,3427,5.0
44500,10384,344,5.0
44501,2202,6580,4.0
44502,6342,3950,5.0
44503,15437,2238,3.0
44504,6868,7556,5.0
44505,530,8293,5.0
44506,15125,2204,5.0
44507,14321,7711,5.0
44508,8263,8291,2.0
44509,6605,2008,5.0
44510,3901,4822,5.0
44511,15437,4908,5.0
44512,8330,5874,5.0
44513,530,51,5.0
44514,6747,4269,5.0
44515,7393,1735,5.0
44516,530,4304,3.0
44517,8279,2744,5.0
44518,10384,8187,5.0
44519,10521,678,5.0
44520,13856,8806,5.0
44521,13856,8806,5.0
44522,14202,7519,5.0
44523,8570,3356,1.0
44524,10384,1167,5.0
44525,6692,6118,5.0
44526,7543,6091,5.0
44527,530,50,5.0
44528,12299,4784,5.0
44529,16121,4784,3.0
44530,14654,4664,5.0
44531,13009,3561,3.0
44532,7468,5323,4.0
44533,7400,7563,4.0
44534,3468,4227,4.0
44535,8381,707,5.0
44536,5644,10708,5.0
44537,2229,9918,3.0
44538,3664,9918,5.0
44539,530,5701,5.0
44540,2562,4072,5.0
44541,7106,10531,3.0
44542,2965,10795,5.0
44543,8166,10531,5.0
44544,533,8125,5.0
44545,10577,5851,5.0
44546,15437,9957,2.0
44547,599,8287,5.0
44548,10577,5851,5.0
44549,530,3561,4.0
44550,11979,7977,4.0
44551,15125,1917,5.0
44552,1824,4649,5.0
44553,16690,374,5.0
44554,530,9726,5.0
44555,3664,5912,5.0
44556,970,10907,2.0
44557,10521,678,5.0
44558,10521,10708,3.0
44559,10207,10000,5.0
44560,4563,10598,4.0
44561,5102,692,4.0
44562,604,4725,2.0
44563,16690,373,5.0
44564,7677,2993,5.0
44565,9666,4410,5.0
44566,7677,2993,5.0
44567,2262,727,2.0
44568,10577,9458,5.0
44569,4002,4784,5.0
44570,530,8301,3.0
44571,9842,4784,5.0
44572,5751,1820,5.0
44573,10761,4784,5.0
44574,7545,1527,3.0
44575,2572,8277,5.0
44576,5169,4839,3.0
44577,6384,5712,5.0
44578,6384,5712,5.0
44579,2572,8277,5.0
44580,530,3398,1.0
44581,3901,8125,4.0
44582,14402,6971,5.0
44583,5021,5280,5.0
44584,8381,189,1.0
44585,2202,7951,5.0
44586,2680,9204,5.0
44587,16690,373,5.0
44588,14118,6343,5.0
44589,2199,6789,2.0
44590,530,2212,5.0
44591,2202,7952,5.0
44592,8570,3356,1.0
44593,10521,2575,5.0
44594,6030,9022,5.0
44595,7604,6789,4.0
44596,9267,5366,5.0
44597,13034,10951,5.0
44598,13476,8212,5.0
44599,530,10951,4.0
44600,530,8859,3.0
44601,354,436,5.0
44602,3371,254,5.0
44603,10384,10953,4.0
44604,6886,5035,3.0
44605,11098,10934,5.0
44606,7807,2009,5.0
44607,16504,2372,5.0
44608,14164,7002,5.0
44609,12054,7666,5.0
44610,8377,8836,5.0
44611,13386,10313,5.0
44612,6278,6318,5.0
44613,14186,7954,5.0
44614,14164,7002,5.0
44615,7604,1313,4.0
44616,6747,5502,5.0
44617,15712,6818,5.0
44618,8166,8122,3.0
44619,14186,7954,5.0
44620,8181,1825,5.0
44621,8024,6818,5.0
44622,8024,6818,5.0
44623,2202,7805,5.0
44624,12339,6818,4.0
44625,8336,2674,5.0
44626,9071,2240,5.0
44627,599,3624,4.0
44628,15712,6818,5.0
44629,6030,9022,5.0
44630,530,9258,5.0
44631,8058,7885,5.0
44632,6886,4991,5.0
44633,2649,2240,5.0
44634,3303,2529,3.0
44635,8570,3356,1.0
44636,12130,2367,3.0
44637,197,9706,5.0
44638,7546,7982,5.0
44639,7677,5640,5.0
44640,14579,9848,5.0
44641,2307,8120,1.0
44642,8003,122,4.0
44643,3901,8125,4.0
44644,11098,6183,5.0
44645,530,6503,4.0
44646,6489,5700,4.0
44647,15926,7336,5.0
44648,6489,5700,4.0
44649,2202,9785,4.0
44650,16363,600,5.0
44651,2816,2754,2.0
44652,10384,1055,5.0
44653,10384,8642,5.0
44654,9721,1944,4.0
44655,6671,7482,2.0
44656,6737,1729,4.0
44657,8570,3356,1.0
44658,8157,3597,5.0
44659,14534,6684,1.0
44660,8017,8642,5.0
44661,6384,253,5.0
44662,11964,7479,5.0
44663,5852,439,5.0
44664,2505,4029,4.0
44665,10521,10708,3.0
44666,5852,474,5.0
44667,1981,4825,3.0
44668,6302,6601,5.0
44669,4049,10934,5.0
44670,6886,1883,4.0
44671,13856,2479,5.0
44672,15066,2479,5.0
44673,8381,189,1.0
44674,2965,5653,5.0
44675,530,6503,4.0
44676,11979,7585,5.0
44677,530,7601,5.0
44678,530,7585,5.0
44679,2918,7479,3.0
44680,7807,3123,5.0
44681,2051,10559,5.0
44682,1070,4824,4.0
44683,10384,3597,3.0
44684,6886,5035,3.0
44685,530,3556,4.0
44686,7604,10953,4.0
44687,10331,3384,1.0
44688,10384,8066,5.0
44689,4433,1944,5.0
44690,13386,7602,5.0
44691,530,1270,5.0
44692,16599,3556,1.0
44693,530,2545,5.0
44694,8503,7339,5.0
44695,10453,4825,5.0
44696,11950,780,5.0
44697,5010,955,5.0
44698,10577,1390,4.0
44699,10453,4825,5.0
44700,5010,955,5.0
44701,2202,7805,5.0
44702,8166,731,1.0
44703,10207,10006,5.0
44704,10207,10006,5.0
44705,7604,10953,4.0
44706,10384,8066,5.0
44707,8565,5321,5.0
44708,530,10879,5.0
44709,1637,7954,5.0
44710,11901,8990,5.0
44711,10966,6171,4.0
44712,13034,9513,5.0
44713,15723,1355,5.0
44714,10384,10953,4.0
44715,6302,10530,2.0
44716,8071,10049,5.0
44717,7546,7982,5.0
44718,8253,2968,5.0
44719,13476,9414,5.0
44720,1839,7328,5.0
44721,3935,10693,5.0
44722,530,1039,5.0
44723,8017,8641,5.0
44724,3901,10357,4.0
44725,15125,379,5.0
44726,2505,6717,5.0
44727,1665,2100,5.0
44728,6489,159,5.0
44729,2194,5943,5.0
44730,14321,6959,5.0
44731,15125,379,5.0
44732,530,6171,1.0
44733,15531,4064,2.0
44734,4400,9539,5.0
44735,530,3634,5.0
44736,533,8996,1.0
44737,10515,8058,4.0
44738,4433,8996,5.0
44739,10761,4790,5.0
44740,7272,3478,5.0
44741,970,10906,4.0
44742,12054,2730,5.0
44743,9057,2730,1.0
44744,277,4916,3.0
44745,9842,4790,5.0
44746,15125,5396,5.0
44747,8017,5300,3.0
44748,13384,6464,4.0
44749,12916,10781,5.0
44750,6765,7065,5.0
44751,530,3428,5.0
44752,9336,10220,5.0
44753,10207,10003,5.0
44754,817,5717,4.0
44755,14202,7933,5.0
44756,530,4618,5.0
44757,4002,4790,5.0
44758,14654,3494,5.0
44759,14804,2584,5.0
44760,5164,691,1.0
44761,9071,2242,5.0
44762,1981,4825,3.0
44763,6231,4282,5.0
44764,14118,4187,5.0
44765,16121,4790,3.0
44766,11399,8897,5.0
44767,178,8558,4.0
44768,1665,2089,5.0
44769,1665,2089,5.0
44770,12339,6818,4.0
44771,13939,5824,4.0
44772,11950,10011,5.0
44773,6231,4286,5.0
44774,12299,4790,5.0
44775,7182,10777,5.0
44776,14321,9023,5.0
44777,7724,2667,4.0
44778,2202,7813,5.0
44779,530,6829,3.0
44780,8166,6155,5.0
44781,11223,5275,4.0
44782,8336,2674,5.0
44783,530,10331,5.0
44784,8181,1825,5.0
44785,10384,1998,4.0
44786,9666,6526,3.0
44787,8336,2667,5.0
44788,3371,8721,5.0
44789,8336,2667,5.0
44790,3318,6431,4.0
44791,7724,2667,4.0
44792,9708,8084,5.0
44793,3087,713,4.0
44794,10384,8641,5.0
44795,16223,7917,4.0
44796,16743,9624,5.0
44797,1019,6575,4.0
44798,10384,8641,5.0
44799,7604,9661,5.0
44800,530,7495,5.0
44801,7724,2660,4.0
44802,8017,8641,5.0
44803,1637,7954,5.0
44804,3901,6827,4.0
44805,14202,6807,3.0
44806,8565,5321,5.0
44807,8166,8122,3.0
44808,10384,2000,4.0
44809,14321,9023,5.0
44810,10963,484,5.0
44811,12981,4790,4.0
44812,3811,10929,5.0
44813,4296,8291,4.0
44814,530,3646,5.0
44815,9003,5144,5.0
44816,530,6684,3.0
44817,3536,9525,5.0
44818,14449,484,5.0
44819,530,7245,5.0
44820,8609,4790,5.0
44821,15406,3956,5.0
44822,8963,10909,5.0
44823,5911,10229,5.0
44824,14960,7452,5.0
44825,12640,9143,5.0
44826,12815,3123,5.0
44827,12353,1723,4.0
44828,16594,4692,5.0
44829,6446,1512,5.0
44830,10,1723,4.0
44831,12353,1723,4.0
44832,8656,9832,5.0
44833,13513,9678,5.0
44834,6446,1512,5.0
44835,15406,3956,5.0
44836,2945,8885,5.0
44837,10147,3813,5.0
44838,6689,5079,5.0
44839,6689,5079,5.0
44840,4929,7982,3.0
44841,1742,2635,2.0
44842,3494,7531,5.0
44843,4284,6115,5.0
44844,3096,7120,5.0
44845,4250,10623,3.0
44846,9164,2408,4.0
44847,14858,10916,5.0
44848,15735,3656,5.0
44849,12981,5165,4.0
44850,8609,5165,5.0
44851,14297,5165,5.0
44852,97,1666,5.0
44853,8741,4705,5.0
44854,530,4253,5.0
44855,14858,10916,5.0
44856,8741,4705,5.0
44857,13086,6357,5.0
44858,6779,3439,5.0
44859,3391,5123,5.0
44860,11956,7479,5.0
44861,7071,3245,5.0
44862,14297,4784,5.0
44863,1067,1972,5.0
44864,8609,4784,5.0
44865,3536,8816,5.0
44866,10147,3813,5.0
44867,5214,2514,4.0
44868,530,8944,3.0
44869,13086,6357,5.0
44870,530,8944,4.0
44871,13400,5746,4.0
44872,4485,2221,5.0
44873,1742,2635,2.0
44874,8147,7982,4.0
44875,8306,7618,5.0
44876,687,8497,5.0
44877,530,4253,5.0
44878,3536,8816,5.0
44879,9164,2407,4.0
44880,10739,10834,4.0
44881,9164,2408,4.0
44882,530,3656,5.0
44883,8031,9014,5.0
44884,13426,9014,5.0
44885,11691,7954,5.0
44886,11057,8835,5.0
44887,13426,9014,5.0
44888,10,1723,4.0
44889,3536,9525,5.0
44890,530,2701,5.0
44891,11691,7954,5.0
44892,13582,9995,4.0
44893,10552,292,5.0
44894,178,8705,5.0
44895,5652,3420,4.0
44896,8031,9014,5.0
44897,530,6684,4.0
44898,2449,469,3.0
44899,530,6984,1.0
44900,10762,484,5.0
44901,7545,7893,5.0
44902,8663,10837,3.0
44903,8306,7618,5.0
44904,530,5992,2.0
44905,11392,2835,4.0
44906,530,2881,2.0
44907,530,7612,5.0
44908,15257,2752,2.0
